"Species","sizeWeight","disweight","IntraHAIC","InterHAIC"
"All","1.4",1.9,145696.459824982,161512.617486789
"JP","1.4",1.9,37431.8572045605,46423.970904156
"TA","1.4",1.9,29344.4534809694,31126.9859682432
"BS","1.4",1.9,46714.1831956256,53388.6744497456
"Other","1.4",1.9,20878.5885380611,20213.1483014347
"All","1.4",2,146629.672477091,162089.063382717
"JP","1.4",2,37761.1943137233,46547.1831005428
"TA","1.4",2,29673.4467146413,31278.4563257569
"BS","1.4",2,47249.1773456747,53923.9948968377
"Other","1.4",2,21026.421687404,20331.7356086848
"All","1.5",0,146416.745760733,157513.024408614
"JP","1.5",0,37383.5203624509,45154.5995354975
"TA","1.5",0,27446.2290256729,30179.9481343702
"BS","1.5",0,45784.6188655508,51691.5660726432
"Other","1.5",0,20689.2797335088,19664.7876160719
"All","1.5",0.1,145946.860746381,157328.342393429
"JP","1.5",0.1,37322.5153573833,45125.4968028867
"TA","1.5",0.1,27426.6639336402,30107.8776964512
"BS","1.5",0.1,45702.7016278878,51395.365914254
"Other","1.5",0.1,20605.407550351,19645.817440497
"All","1.5",0.2,145470.06160702,157174.340725438
"JP","1.5",0.2,37255.907348879,45105.9347625864
"TA","1.5",0.2,27408.0319776739,30046.8546817372
"BS","1.5",0.2,45616.3690575287,51119.6578919754
"Other","1.5",0.2,20523.1564967596,19627.2625315261
"All","1.5",0.3,144988.584834908,157052.229057873
"JP","1.5",0.3,37183.2143658978,45096.0587321231
"TA","1.5",0.3,27390.8317532019,29997.5664701131
"BS","1.5",0.3,45525.3964936054,50868.0985130191
"Other","1.5",0.3,20443.5360429997,19609.3786178771
"All","1.5",0.4,144505.593301455,156963.154740997
"JP","1.5",0.4,37104.0605084887,45095.9010510129
"TA","1.5",0.4,27375.7721606462,29960.5087990752
"BS","1.5",0.4,45429.8336703723,50644.5025752326
"Other","1.5",0.4,20367.7133201016,19592.5248874348
"All","1.5",0.5,144025.318069612,156908.249071675
"JP","1.5",0.5,37018.2840845169,45105.3935512647
"TA","1.5",0.5,27363.8323313057,29935.9951049633
"BS","1.5",0.5,45330.160757893,50452.8175577425
"Other","1.5",0.5,20296.9850845876,19577.1707869176
"All","1.5",0.6,143553.275632564,156888.685468475
"JP","1.5",0.6,36926.0996144325,45124.3887169318
"TA","1.5",0.6,27356.3363468029,29924.1826639756
"BS","1.5",0.6,45227.5024278107,50297.0971919496
"Other","1.5",0.6,20232.7485219535,19563.9039383868
"All","1.5",0.7,143096.574462036,156905.741009127
"JP","1.5",0.7,36828.3218982959,45152.6888129645
"TA","1.5",0.7,27355.0455992682,29925.1111909175
"BS","1.5",0.7,45123.8959696055,50181.4654793596
"Other","1.5",0.7,20176.4750966683,19553.4391981906
"All","1.5",0.8,142664.280159,156960.846243735
"JP","1.5",0.8,36726.6479563744,45190.0800162637
"TA","1.5",0.8,27362.2639187856,29938.7471945743
"BS","1.5",0.8,45022.5893985133,50110.0532627041
"Other","1.5",0.8,20129.6874949285,19546.6265716571
"All","1.5",0.9,142267.76173773,157055.603965517
"JP","1.5",0.9,36623.9732955885,45236.3659761711
"TA","1.5",0.9,27380.9353425599,29965.0261825885
"BS","1.5",0.9,44928.3218885991,50086.8831379142
"Other","1.5",0.9,20093.9369523548,19544.4533994435
"All","1.5",1,141920.900848174,157191.758632044
"JP","1.5",1,36524.691581356,45291.3933468554
"TA","1.5",1,27414.6939879328,30003.8849227995
"BS","1.5",1,44847.51643448,50115.6817885881
"Other","1.5",1,20070.7763303298,19548.0348240937
"All","1.5",1.1,141640.017007976,157371.105886473
"JP","1.5",1.1,36434.8904719742,45355.0620983224
"TA","1.5",1.1,27467.8074878829,30055.2773403361
"BS","1.5",1.1,44788.3004358833,50199.6159094312
"Other","1.5",1.1,20061.7222841071,19558.5869602589
"All","1.5",1.2,141443.359958097,157595.344571963
"JP","1.5",1.2,36362.3243426813,45427.3163056112
"TA","1.5",1.2,27544.9524751557,30119.1701233945
"BS","1.5",1.2,44760.2728779427,50340.9751044623
"Other","1.5",1.2,20068.1989202542,19577.3798038094
"All","1.5",1.3,141350.070080946,157865.886942958
"JP","1.5",1.3,36316.049422979,45508.1153211274
"TA","1.5",1.3,27650.7858780756,30195.5173729973
"BS","1.5",1.3,44773.9644950999,50540.8502708104
"Other","1.5",1.3,20091.4578299892,19605.6710823983
"All","1.5",1.4,141378.622636601,158183.651455248
"JP","1.5",1.4,36305.6730129545,45597.3890334297
"TA","1.5",1.4,27789.3337771193,30284.2171140882
"BS","1.5",1.4,44839.9915801595,50798.8662451322
"Other","1.5",1.4,20132.4766063546,19644.6265359921
"All","1.5",1.5,141544.927976487,158548.865193658
"JP","1.5",1.5,36340.2820896941,45694.9838541675
"TA","1.5",1.5,27963.2961216074,30385.0558731787
"BS","1.5",1.5,44967.9797524644,51113.0197361216
"Other","1.5",1.5,20191.8482728688,19695.2351341776
"All","1.5",1.6,141860.401016082,158960.901549688
"JP","1.5",1.6,36427.2332039719,45800.6081902264
"TA","1.5",1.6,28173.4276022417,30497.6506117907
"BS","1.5",1.6,45165.4154711142,51479.6544814664
"Other","1.5",1.6,20269.6825810821,19758.2290210718
"All","1.5",1.7,142330.378608047,159418.174866682
"JP","1.5",1.7,36571.0595595619,45913.7867982879
"TA","1.5",1.7,28418.1665437666,30621.3992336727
"BS","1.5",1.7,45436.6405423988,51893.5831166191
"Other","1.5",1.7,20365.5417462165,19834.0179065116
"All","1.5",1.8,142953.220130712,159918.107464028
"JP","1.5",1.8,36772.7518238579,46033.8320534394
"TA","1.5",1.8,28693.6297742486,30755.4503619792
"BS","1.5",1.8,45782.2050405659,52348.3433663144
"Other","1.5",1.8,20478.426836327,19922.6464583233
"All","1.5",1.9,143720.282772227,160457.175521042
"JP","1.5",1.9,37029.5864093966,46159.837315802
"TA","1.5",1.9,28993.9895001286,30898.6995727725
"BS","1.5",1.9,46198.7237166622,52836.5568788194
"Other","1.5",1.9,20606.8200305742,20023.7807358065
"All","1.5",2,144616.763682104,161031.029631333
"JP","1.5",2,37335.5301795129,46290.6942064507
"TA","1.5",2,29312.1399214757,31049.813675401
"BS","1.5",2,46679.2603401137,53350.3452198187
"Other","1.5",2,20748.7765654757,20136.7257202819
"All","1.6",0,144650.24213496,156411.816987074
"JP","1.6",0,37146.0482268163,44840.1629615321
"TA","1.6",0,27273.1808341897,29945.9650703396
"BS","1.6",0,45607.3584069472,51209.2669608138
"Other","1.6",0,20466.2367131454,19507.4547856131
"All","1.6",0.1,144201.834039771,156244.23295983
"JP","1.6",0.1,37086.575289752,44811.0021405368
"TA","1.6",0.1,27253.6227914236,29878.8423878895
"BS","1.6",0.1,45529.721565865,50934.7261714915
"Other","1.6",0.1,20385.9187906024,19490.1137807966
"All","1.6",0.2,143747.372063505,156106.918870957
"JP","1.6",0.2,37021.5846016179,44791.7194668832
"TA","1.6",0.2,27234.7673102566,29822.6384197644
"BS","1.6",0.2,45447.583430744,50680.5028109683
"Other","1.6",0.2,20307.2402842583,19473.2380389473
"All","1.6",0.3,143288.936980519,156000.943498132
"JP","1.6",0.3,36950.5943924321,44782.4695454668
"TA","1.6",0.3,27217.0551809782,29777.9224281874
"BS","1.6",0.3,45360.6585949211,50449.7914104137
"Other","1.6",0.3,20231.1319332259,19457.0738844176
"All","1.6",0.4,142829.458637639,155927.317986563
"JP","1.6",0.4,36873.2161627005,44783.2939889303
"TA","1.6",0.4,27201.1200914738,29745.0862984288
"BS","1.6",0.4,45268.89806795,50245.9013178244
"Other","1.6",0.4,20158.6665960554,19441.960686645
"All","1.6",0.5,142372.843180175,155887.041568043
"JP","1.6",0.5,36789.2534349841,44794.1325309958
"TA","1.6",0.5,27187.8444461984,29724.3587941295
"BS","1.6",0.5,45172.6296104576,50072.2414913896
"Other","1.6",0.5,20091.033337691,19428.336544415
"All","1.6",0.6,141924.171846929,155881.158698598
"JP","1.6",0.6,36698.8503729702,44814.8431053825
"TA","1.6",0.6,27178.4294172914,29715.8344624973
"BS","1.6",0.6,45072.7513364337,49932.3077169365
"Other","1.6",0.6,20029.5111814446,19416.745334463
"All","1.6",0.7,141489.985330546,155910.81946082
"JP","1.6",0.7,36602.6982169984,44845.23041473
"TA","1.6",0.7,27174.4823742393,29719.5126439335
"BS","1.6",0.7,44970.9756266253,49829.6642811368
"Other","1.6",0.7,19975.4466724564,19407.8452158731
"All","1.6",0.8,141078.626531531,155977.32887244
"JP","1.6",0.8,36502.2963316097,44885.0801106681
"TA","1.6",0.8,27178.1180322042,29735.3401696829
"BS","1.6",0.8,44870.1026475124,49767.9036398624
"Other","1.6",0.8,19930.2354331615,19402.4165125924
"All","1.6",0.9,140700.57183883,156082.166759436
"JP","1.6",0.9,36400.247323596,44934.192913971
"TA","1.6",0.9,27192.055981232,29763.2505566376
"BS","1.6",0.9,44774.2821116547,49750.5616471432
"Other","1.6",0.9,19895.3052070638,19401.3647596453
"All","1.6",1,140368.64441847,156226.960879467
"JP","1.6",1,36300.5412916635,44992.4109860755
"TA","1.6",1,27219.678746907,29803.1928801475
"BS","1.6",1,44689.2025126339,49780.9684099736
"Other","1.6",1,19872.0959716362,19405.7134101222
"All","1.6",1.1,140097.977052978,156413.403378514
"JP","1.6",1.1,36208.7517175652,45059.6291021176
"TA","1.6",1.1,27264.997769548,29855.1448877907
"BS","1.6",1.1,44622.134823526,49862.0293805106
"Other","1.6",1.1,19862.0306603613,19416.5811005736
"All","1.6",1.2,139905.589119935,156643.112866163
"JP","1.6",1.2,36132.0362331069,45135.786139991
"TA","1.6",1.2,27332.4706512054,29919.1071612809
"BS","1.6",1.2,44581.7597130475,49995.9546256046
"Other","1.6",1.2,19866.468890132,19435.1407565334
"All","1.6",1.3,139809.484341567,156917.456784265
"JP","1.6",1.3,36078.8382081175,45220.8367152992
"TA","1.6",1.3,27426.6332771065,29995.0779479438
"BS","1.6",1.3,44577.7294474081,50183.9757843427
"Other","1.6",1.3,19886.6380199305,19462.5615435491
"All","1.6",1.4,139827.275249267,157237.356631864
"JP","1.6",1.4,36058.2412643522,45314.7066719707
"TA","1.6",1.4,27551.5592862839,30083.0112304948
"BS","1.6",1.4,44619.9591088966,50426.0993557097
"Other","1.6",1.4,19923.542194827,19499.9384062161
"All","1.6",1.5,139974.4770566,157603.100864266
"JP","1.6",1.5,36079.0260229184,45417.239088704
"TA","1.6",1.5,27710.2256914078,30182.7634904814
"BS","1.6",1.5,44717.7031172988,50720.9394733688
"Other","1.6",1.5,19977.8594865884,19548.2164810339
"All","1.6",1.6,140262.738899298,158014.18889022
"JP","1.6",1.6,36148.5786776513,45528.1395275048
"TA","1.6",1.6,27903.9201233364,30294.0373561196
"BS","1.6",1.6,44878.5412532258,51065.6592313499
"Other","1.6",1.6,20049.845504884,19608.1186998879
"All","1.6",1.7,140698.342701908,158469.226234297
"JP","1.6",1.7,36271.8677542178,45646.9298279193
"TA","1.6",1.7,28131.842063376,30416.3321887152
"BS","1.6",1.7,45107.4505161713,51456.0332335829
"Other","1.6",1.7,20139.2641795685,19680.0848755803
"All","1.6",1.8,141281.2713274,158965.885550863
"JP","1.6",1.8,36450.7146810606,45772.918360509
"TA","1.6",1.8,28391.0130481877,30548.9114503632
"BS","1.6",1.8,45406.1478904358,51886.6275231527
"Other","1.6",1.8,20245.3616290446,19764.2297782443
"All","1.6",1.9,142005.033331763,159500.940339061
"JP","1.6",1.9,36683.5250980453,45905.191858764
"TA","1.6",1.9,28676.529903308,30690.7938293344
"BS","1.6",1.9,45772.8411892826,52351.0769746232
"Other","1.6",1.9,20366.88986332,19860.3258807957
"All","1.6",2,142857.265780136,160070.368551934
"JP","1.6",2,36965.5329687035,46042.6307262364
"TA","1.6",2,28982.1015852787,30840.7702716674
"BS","1.6",2,46202.4327396359,52842.426736257
"Other","1.6",2,20502.1770965356,19967.8132962956
"All","1.7",0,143112.856451583,155416.127406752
"JP","1.7",0,36944.4276576993,44544.4848022823
"TA","1.7",0,27120.5207439513,29734.2210370707
"BS","1.7",0,45463.3785741746,50787.8040031999
"Other","1.7",0,20268.9103606703,19371.2306807518
"All","1.7",0.1,142687.194542114,155265.270121035
"JP","1.7",0.1,36886.4864393537,44515.7461996466
"TA","1.7",0.1,27101.0087132407,29672.121007609
"BS","1.7",0.1,45389.7223961313,50533.8740672319
"Other","1.7",0.1,20192.3445091025,19355.412281679
"All","1.7",0.2,142256.222081169,155144.139876337
"JP","1.7",0.2,36823.1305662327,44497.1198583364
"TA","1.7",0.2,27081.9996814105,29620.7359896376
"BS","1.7",0.2,45311.5308437133,50299.8923242469
"Other","1.7",0.2,20117.4184852671,19340.1070038738
"All","1.7",0.3,141821.859948551,155053.683900645
"JP","1.7",0.3,36753.8835250869,44488.7624527647
"TA","1.7",0.3,27063.8848178815,29580.5311846545
"BS","1.7",0.3,45228.4725027843,50088.6474188519
"Other","1.7",0.3,20044.9876221759,19325.5527354088
"All","1.7",0.4,141386.80370488,154994.797794212
"JP","1.7",0.4,36678.3505340611,44490.719749351
"TA","1.7",0.4,27047.2326522054,29551.8097196494
"BS","1.7",0.4,45140.4204019725,49903.0111410569
"Other","1.7",0.4,19976.0354169746,19312.0711007451
"All","1.7",0.5,140954.637788798,154968.370215424
"JP","1.7",0.5,36596.3085298303,44502.9367718242
"TA","1.7",0.5,27032.8410099842,29534.730614932
"BS","1.7",0.5,45047.5788057632,49745.9317425925
"Other","1.7",0.5,19911.6496148284,19300.0721629574
"All","1.7",0.6,140530.017287155,154975.338276039
"JP","1.7",0.6,36507.8423611318,44525.2769511692
"TA","1.7",0.6,27021.8025518034,29529.3392914111
"BS","1.7",0.6,44950.6589486656,49620.4318519718
"Other","1.7",0.6,19852.998529975,19290.0606666642
"All","1.7",0.7,140118.931149683,155016.745909878
"JP","1.7",0.7,36413.5348844216,44557.5499674201
"TA","1.7",0.7,27015.5872348522,29535.6059989791
"BS","1.7",0.7,44851.1014751564,49529.6036252955
"Other","1.7",0.7,19801.3116797923,19282.6439603014
"All","1.7",0.8,139729.022839122,155093.79163444
"JP","1.7",0.8,36314.7085532858,44599.5455290304
"TA","1.7",0.8,27016.1389699139,29553.4661242518
"BS","1.7",0.8,44751.3275569337,49476.5858975489
"Other","1.7",0.8,19757.865062531,19278.5397025882
"All","1.7",0.9,139369.905489703,155207.84841317
"JP","1.7",0.9,36213.7004823576,44651.0674481711
"TA","1.7",0.9,27025.9714226245,29582.8559400872
"BS","1.7",0.9,44654.9824489469,49464.5025163001
"Other","1.7",0.9,19723.968817376,19278.5794718672
"All","1.7",1,139053.375703593,155360.439364676
"JP","1.7",1,36114.1311285164,44711.9602606765
"TA","1.7",1,27048.2310985467,29623.7379379508
"BS","1.7",1,44567.1183570471,49496.34302533
"Other","1.7",1,19700.9531175709,19283.7032187223
"All","1.7",1.1,138793.406767692,155553.160083323
"JP","1.7",1.1,36021.0974949296,44782.1208258758
"TA","1.7",1.1,27086.6803473665,29676.1112393399
"BS","1.7",1.1,44494.2529560624,49574.7794735904
"Other","1.7",1.1,19690.1461025123,19294.9398923893
"All","1.7",1.2,138605.798473651,155787.549790549
"JP","1.7",1.2,35941.195073047,44861.4903009689
"TA","1.7",1.2,27145.5483391863,29740.0045623879
"BS","1.7",1.2,44444.241494911,49701.9333703701
"Other","1.7",1.2,19692.8363549909,19313.3717589207
"All","1.7",1.3,138507.396274766,156064.925032767
"JP","1.7",1.3,35882.2740775922,44950.0262228187
"TA","1.7",1.3,27229.2145421849,29815.4515966287
"BS","1.7",1.3,44425.9185075671,49879.1254722526
"Other","1.7",1.3,19710.2138858796,19340.0832745411
"All","1.7",1.4,138514.878576864,156386.196800181
"JP","1.7",1.4,35852.8837424587,45047.6583271975
"TA","1.7",1.4,27341.7307627462,29902.4510856315
"BS","1.7",1.4,44448.5005316898,50106.6491177728
"Other","1.7",1.4,19743.2891297211,19376.0986551132
"All","1.7",1.5,138643.230603351,156751.693838907
"JP","1.7",1.5,35861.4421611289,45154.2346768881
"TA","1.7",1.5,27486.2453678404,30000.9163478975
"BS","1.7",1.5,44520.7915207085,50383.6037955998
"Other","1.7",1.5,19792.7981053005,19422.3144349449
"All","1.7",1.6,138904.134119215,157161.013612072
"JP","1.7",1.6,35915.2555000902,45269.4667207104
"TA","1.7",1.6,27664.4444218112,30110.6213852806
"BS","1.7",1.6,44650.2898475349,50707.8150392077
"Other","1.7",1.6,19859.1098169195,19479.4341276481
"All","1.7",1.7,139304.560357283,157612.919490447
"JP","1.7",1.7,36019.5697045955,45392.8824990908
"TA","1.7",1.7,27876.1438152167,30231.152518635
"BS","1.7",1.7,44842.3420480297,51075.854730525
"Other","1.7",1.7,19942.1547828115,19547.9120882546
"All","1.7",1.8,139845.835298781,158105.298148954
"JP","1.7",1.8,36176.8517128725,45523.7958715544
"TA","1.7",1.8,28119.1408714177,30361.8745309533
"BS","1.7",1.8,45099.5013619089,51483.163459474
"Other","1.7",1.8,20041.3900299776,19627.9131495222
"All","1.7",1.9,140523.355521643,158635.184193684
"JP","1.7",1.9,36386.4561114185,45661.2969030035
"TA","1.7",1.9,28389.3698653132,30501.9179853723
"BS","1.7",1.9,45421.2165131261,51924.2633102456
"Other","1.7",1.9,20155.8082499525,19719.2932720075
"All","1.7",2,141326.995326213,159198.850196622
"JP","1.7",2,36644.7426862629,45804.2653831618
"TA","1.7",2,28681.326423423,30650.1902447164
"BS","1.7",2,45803.9053007599,52393.0368170099
"Other","1.7",2,20283.9900892036,19821.6039414684
"All","1.8",0,141776.739970984,154515.49409667
"JP","1.8",0,36772.4304516453,44267.8517957394
"TA","1.8",0,26985.0349527061,29542.6959013977
"BS","1.8",0,45345.6195272643,50418.7539838424
"Other","1.8",0,20094.3872658798,19252.8304584765
"All","1.8",0.1,141374.270942138,154380.846258687
"JP","1.8",0.1,36716.0001154645,44239.9587357078
"TA","1.8",0.1,26965.5933510778,29485.5815243963
"BS","1.8",0.1,45275.6633202421,50184.2299863006
"Other","1.8",0.1,20021.670362044,19238.4440061777
"All","1.8",0.2,140967.137604805,154275.295238929
"JP","1.8",0.2,36654.2743349913,44222.321513545
"TA","1.8",0.2,26946.4834340934,29438.9240280154
"BS","1.8",0.2,45201.1778649154,49969.1494275141
"Other","1.8",0.2,19950.5797363713,19224.6182265135
"All","1.8",0.3,140557.103376926,154199.683910227
"JP","1.8",0.3,36586.7858008647,44215.0930454792
"TA","1.8",0.3,26928.0538761722,29403.0985075547
"BS","1.8",0.3,45121.797613068,49775.9469720179
"Other","1.8",0.3,19881.8994139461,19211.5834506055
"All","1.8",0.4,140146.636010004,154154.810028536
"JP","1.8",0.4,36513.1382905763,44218.3189477356
"TA","1.8",0.4,26910.816778811,29378.3336751481
"BS","1.8",0.4,45037.3343492312,49607.1177989494
"Other","1.8",0.4,19816.5290920529,19199.645378572
"All","1.8",0.5,139739.010230588,154141.469505911
"JP","1.8",0.5,36433.0885483339,44231.9471180919
"TA","1.8",0.5,26895.4960038172,29364.7324728318
"BS","1.8",0.5,44947.8922170155,49465.2177876265
"Other","1.8",0.5,19755.4620582566,19189.188895984
"All","1.8",0.6,139338.473967251,154160.509559891
"JP","1.8",0.6,36346.6710897319,44255.8461326492
"TA","1.8",0.6,26883.0884675327,29362.3032023935
"BS","1.8",0.6,44854.0277907916,49352.8696492601
"Other","1.8",0.6,19699.7637451687,19180.6835577567
"All","1.8",0.7,138950.491720358,154212.884414676
"JP","1.8",0.7,36254.3733629881,44289.8322691144
"TA","1.8",0.7,26874.9417844849,29370.9965908047
"BS","1.8",0.7,44756.9534787431,49272.7681303548
"Other","1.8",0.7,19650.5549245858,19174.6909177824
"All","1.8",0.8,138582.043849946,154299.700775913
"JP","1.8",0.8,36157.3594839016,44333.7025294728
"TA","1.8",0.8,26872.8462314076,29390.7431914233
"BS","1.8",0.8,44658.768398159,49227.6701350748
"Other","1.8",0.8,19609.0000204591,19171.8719729834
"All","1.8",0.9,138241.925112803,154422.23688341
"JP","1.8",0.9,36057.7266272682,44387.2681482774
"TA","1.8",0.9,26879.1278485888,29421.4854517713
"BS","1.8",0.9,44562.6846970805,49220.3504554071
"Other","1.8",0.9,19576.2985256485,19172.9911397154
"All","1.8",1,137940.956186107,154581.919995755
"JP","1.8",1,35958.7585271534,44450.3809335261
"TA","1.8",1,26896.7142108008,29463.1995142378
"BS","1.8",1,44473.2024993118,49253.5054622677
"Other","1.8",1,19553.6756532375,19178.9120991809
"All","1.8",1.1,137692.000938883,154780.253784854
"JP","1.8",1.1,35865.1142076515,44522.944914708
"TA","1.8",1.1,26929.1301289683,29515.9031076431
"BS","1.8",1.1,44396.1775807933,49329.5982093308
"Other","1.8",1.1,19542.366319165,19190.5812280771
"All","1.8",1.2,137509.678223608,155018.697821644
"JP","1.8",1.2,35782.8657515646,44604.908657302
"TA","1.8",1.2,26980.3757646903,29579.6475903385
"BS","1.8",1.2,44338.7272661076,49450.656164267
"Other","1.8",1.2,19543.5851413972,19208.9963464115
"All","1.8",1.3,137409.687103157,155298.511965008
"JP","1.8",1.3,35719.2993690141,44696.2378724083
"TA","1.8",1.3,27054.6532519862,29654.4941625601
"BS","1.8",1.3,44308.9351490388,49618.049043251
"Other","1.8",1.3,19558.4762108403,19235.1615359132
"All","1.8",1.4,137407.73922554,155620.584945757
"JP","1.8",1.4,35682.4358684011,44796.8717922228
"TA","1.8",1.4,27155.9435322136,29740.4762581223
"BS","1.8",1.4,44315.344498305,49832.2812119859
"Other","1.8",1.4,19588.0412514915,19270.031674527
"All","1.8",1.5,137518.196943507,155985.268020582
"JP","1.8",1.5,35680.299285097,44906.6696780327
"TA","1.8",1.5,27287.4852263788,29837.5521597747
"BS","1.8",1.5,44366.2718781637,50092.8299781478
"Other","1.8",1.5,19633.0526957267,19314.4521666729
"All","1.8",1.6,137752.613759264,156392.233330496
"JP","1.8",1.6,35720.0369990032,45025.3558667676
"TA","1.8",1.6,27451.2531126326,29945.5540302167
"BS","1.8",1.6,44469.0207248013,50398.0529504194
"Other","1.8",1.6,19693.9657316443,19369.1000014275
"All","1.8",1.7,138118.426958355,156840.374151761
"JP","1.8",1.7,35807.0468269082,45152.4724217902
"TA","1.8",1.7,27647.5537944149,30064.1412707819
"BS","1.8",1.7,44629.115190141,50745.1788093572
"Other","1.8",1.7,19770.8464902598,19434.4322574753
"All","1.8",1.8,138618.041317711,157327.760312422
"JP","1.8",1.8,35944.2825360875,45287.3472481126
"TA","1.8",1.8,27874.8388298823,30192.7663607883
"BS","1.8",1.8,44849.6890829324,51130.3865377546
"Other","1.8",1.8,19863.3309670884,19510.6478181281
"All","1.8",1.9,139248.470211288,157851.655882339
"JP","1.8",1.9,36131.8808118658,45429.082923598
"TA","1.8",1.9,28129.7848385754,30330.6594813764
"BS","1.8",1.9,45131.1424690589,51548.9672886924
"Other","1.8",1.9,19970.6229038929,19597.6670775289
"All","1.8",2,140001.586578464,158408.598104934
"JP","1.8",2,36367.1816583957,45576.5683997941
"TA","1.8",2,28407.623123721,30476.8346847595
"BS","1.8",2,45471.1238363628,51995.5515688342
"Other","1.8",2,20091.5312488266,19695.1324067184
"All","1.9",0,140616.262555768,153700.344817805
"JP","1.9",0,36625.0102943073,44010.0972435665
"TA","1.9",0,26864.1009629477,29369.4532241188
"BS","1.9",0,45248.7322136837,50094.880787631
"Other","1.9",0,19940.0317861021,19149.5597916185
"All","1.9",0.1,140236.864356963,153581.310849524
"JP","1.9",0.1,36570.0618022958,43983.4138661499
"TA","1.9",0.1,26844.7463900195,29317.2092397279
"BS","1.9",0.1,45182.2189863574,49878.4968729294
"Other","1.9",0.1,19871.1841963318,19136.5314125284
"All","1.9",0.2,139853.369483521,153490.691051083
"JP","1.9",0.2,36509.951446183,43967.0530422885
"TA","1.9",0.2,26825.577747257,29275.1266286868
"BS","1.9",0.2,45111.2141842679,49680.9619581816
"Other","1.9",0.2,19803.9385583774,19124.1121369846
"All","1.9",0.3,139467.390336217,153429.238589711
"JP","1.9",0.3,36444.2237234272,43961.1595214827
"TA","1.9",0.3,26806.9072074172,29243.5037136976
"BS","1.9",0.3,45035.3276569681,49504.4036246199
"Other","1.9",0.3,19739.0121808134,19112.525410589
"All","1.9",0.4,139081.177899679,153397.667889475
"JP","1.9",0.4,36372.4841979024,43965.7753524076
"TA","1.9",0.4,26789.1978531083,29222.5080107015
"BS","1.9",0.4,44954.3233707471,49350.9942025822
"Other","1.9",0.4,19677.2268608575,19102.0624380385
"All","1.9",0.5,138697.714183638,153396.696236284
"JP","1.9",0.5,36294.474001271,43980.8491623751
"TA","1.9",0.5,26773.1087398687,29212.1985575108
"BS","1.9",0.5,44868.2241254384,49222.9563969194
"Other","1.9",0.5,19619.4884708244,19093.0851952435
"All","1.9",0.6,138320.864360526,153427.094382979
"JP","1.9",0.6,36210.1843507686,44006.2539633762
"TA","1.9",0.6,26759.5522778851,29212.5568595245
"BS","1.9",0.6,44777.4578473141,49122.5755736862
"Other","1.9",0.6,19566.7674678545,19086.0312130319
"All","1.9",0.7,137955.601696482,153489.739224421
"JP","1.9",0.7,36120.0182249561,44041.8133313688
"TA","1.9",0.7,26749.7672983191,29223.5219984493
"BS","1.9",0.7,44683.0441302359,49052.2122381635
"Other","1.9",0.7,19520.0842462679,19081.4203445376
"All","1.9",0.8,137608.286483429,153585.656557934
"JP","1.9",0.8,36024.9978856298,44087.3334409164
"TA","1.9",0.8,26745.4062849701,29245.0247940721
"BS","1.9",0.8,44586.8069409009,49014.3015332068
"Other","1.9",0.8,19480.4999424757,19079.8619281664
"All","1.9",0.9,137286.947915175,153716.038828703
"JP","1.9",0.9,35927.0040766963,44142.6356231025
"TA","1.9",0.9,26748.6251239637,29277.0161154392
"BS","1.9",0.9,44491.584948843,49011.3218722218
"Other","1.9",0.9,19449.1109084917,19082.0590260028
"All","1.9",1,137001.491266598,153882.223824418
"JP","1.9",1,35829.0150170159,44207.5820077577
"TA","1.9",1,26762.1498117106,29319.4852813337
"BS","1.9",1,44401.3978931528,49045.7162943575
"Other","1.9",1,19427.043258753,19088.8054210859
"All","1.9",1.1,136763.733899208,154085.626519563
"JP","1.9",1.1,35735.2895220695,44282.0868982052
"TA","1.9",1.1,26789.2814681195,29372.4656833251
"BS","1.9",1.1,44321.5195772257,49119.760027294
"Other","1.9",1.1,19415.4418894084,19100.9714274937
"All","1.9",1.2,136587.169407378,154327.626242963
"JP","1.9",1.2,35651.4164290614,44366.1092996594
"TA","1.9",1.2,26833.7962452699,29436.0261819518
"BS","1.9",1.2,44258.4093857909,49235.3834737756
"Other","1.9",1.2,19415.4468867917,19119.4764341011
"All","1.9",1.3,136486.38484542,154609.421150103
"JP","1.9",1.3,35584.1523945374,44459.626151272
"TA","1.9",1.3,26899.7081386715,29510.2483888517
"BS","1.9",1.3,44219.4671026263,49393.9740947033
"Other","1.9",1.3,19428.1510006377,19145.2488460577
"All","1.9",1.4,136476.121208353,154931.867833661
"JP","1.9",1.4,35541.0068190984,44562.5895276562
"TA","1.9",1.4,26990.8935099326,29595.1915396879
"BS","1.9",1.4,44212.6003539006,49596.1866905883
"Other","1.9",1.4,19454.5361342474,19179.176655064
"All","1.9",1.5,136570.05956524,155295.325201271
"JP","1.9",1.5,35529.596207857,44674.8738786102
"TA","1.9",1.5,27110.6199593925,29690.8483656324
"BS","1.9",1.5,44245.6289205219,49841.7889613005
"Other","1.9",1.5,19495.3940316506,19222.0534453475
"All","1.9",1.6,136779.501919809,155699.520560065
"JP","1.9",1.6,35556.8549809858,44796.2213846171
"TA","1.9",1.6,27261.062971911,29797.097296612
"BS","1.9",1.6,44325.5910536641,50129.5627588867
"Other","1.9",1.6,19551.2434536051,19274.5251684935
"All","1.9",1.7,137112.164284457,156143.453749379
"JP","1.9",1.7,35628.2353916758,44926.194242927
"TA","1.9",1.7,27442.9133854105,29913.657986161
