"Species","sizeWeight","disweight","IntraHAIC","InterHAIC"
"All","1.1",0.1,134920.933885899,150992.399546204
"JP","1.1",0.1,35337.4592884241,42462.5160677052
"TA","1.1",0.1,24052.4891628426,28176.5165145123
"BS","1.1",0.1,44665.0431956661,48446.8736863223
"Other","1.1",0.1,19216.3626992555,18832.7352783532
"All","1.1",0.4,134083.007757075,151472.405293364
"JP","1.1",0.4,35164.9832261566,42701.6283311397
"TA","1.1",0.4,23993.5821516015,28322.3993294575
"BS","1.1",0.4,44482.3113502022,48493.0398164253
"Other","1.1",0.4,19140.1247299339,18859.2473105819
"All","1.1",0.5,133826.211599637,151686.545800111
"JP","1.1",0.5,35098.9092029036,42808.1351513421
"TA","1.1",0.5,23981.2818541016,28385.3104438692
"BS","1.1",0.5,44413.8888238311,48554.1530181057
"Other","1.1",0.5,19125.1072741533,18877.5963564845
"All","1.1",0.7,133368.289369239,152194.649127931
"JP","1.1",0.7,34953.8799788163,43055.7093643455
"TA","1.1",0.7,23975.6130028588,28533.985593327
"BS","1.1",0.7,44267.0704823192,48745.1172710201
"Other","1.1",0.7,19114.2364533802,18930.556563269
"All","1.1",0.9,133019.520082036,152809.101591909
"JP","1.1",0.9,34796.4551830575,43342.603903565
"TA","1.1",0.9,24009.6811659631,28714.7715408383
"BS","1.1",0.9,44114.7384856318,49029.3285572866
"Other","1.1",0.9,19132.699610264,19007.0415738165
"All","1.1",1,132903.43804342,153156.677837033
"JP","1.1",1,34717.540003275,43498.2527969742
"TA","1.1",1,24049.3180078649,28817.6404662919
"BS","1.1",1,44042.3060108373,49207.5964313889
"Other","1.1",1,19154.2978374216,19054.7374327088
"All","1.1",1.1,132838.148153648,153531.591368775
"JP","1.1",1.1,34642.8854373563,43660.7055610178
"TA","1.1",1.1,24109.5010054509,28928.9028341439
"BS","1.1",1.1,43977.3384145701,49410.8223424927
"Other","1.1",1.1,19184.8614969871,19109.0523886631
"All","1.1",1.2,132834.15826873,153934.163180937
"JP","1.1",1.2,34577.3072336667,43828.982623423
"TA","1.1",1.2,24195.0747363103,29048.4944392928
"BS","1.1",1.2,43924.7789026342,49639.6078415965
"Other","1.1",1.2,19224.9303287122,19170.2035067071
"All","1.1",1.3,132902.778878545,154364.585452217
"JP","1.1",1.3,34526.7787583438,44002.1114399623
"TA","1.1",1.3,24311.1338032691,29176.2437491553
"BS","1.1",1.3,43890.3774734546,49894.3664712076
"Other","1.1",1.3,19275.0271649608,19238.3738969863
"All","1.1",1.5,133302.6444595,155308.451223675
"JP","1.1",1.5,34498.5023521147,44359.0270313738
"TA","1.1",1.5,24653.2051144206,29454.9547520231
"BS","1.1",1.5,43901.2076232136,50481.7339652128
"Other","1.1",1.5,19407.0978270073,19396.2121555171
"All","1.2",0.1,134462.443312333,150609.219762578
"JP","1.2",0.1,35341.2351545756,42365.5266855167
"TA","1.2",0.1,24069.4391634758,28117.1751793926
"BS","1.2",0.1,44662.3078053344,48363.132329149
"Other","1.2",0.1,19163.0698651343,18801.736463193
"All","1.2",0.4,133721.370336974,151126.136372272
"JP","1.2",0.4,35178.8866272109,42615.644256463
"TA","1.2",0.4,24015.8198592501,28272.0652846167
"BS","1.2",0.4,44492.1756437527,48426.5731959474
"Other","1.2",0.4,19101.1718939205,18837.9724558657
"All","1.2",0.5,133497.499608295,151351.008968139
"JP","1.2",0.5,35116.8444984655,42724.8852215059
"TA","1.2",0.5,24004.9990661256,28337.8422441057
"BS","1.2",0.5,44428.2972067554,48490.6902716599
"Other","1.2",0.5,19090.352379885,18859.2456077851
"All","1.2",0.7,133103.868211565,151877.867753769
"JP","1.2",0.7,34980.7004164579,42976.6878268818
"TA","1.2",0.7,24001.1715980833,28491.8121213811
"BS","1.2",0.7,44290.650610024,48683.4776305374
"Other","1.2",0.7,19086.4433871739,18917.2852394662
"All","1.2",0.9,132812.917208521,152506.804313202
"JP","1.2",0.9,34832.4965963387,43266.2889323566
"TA","1.2",0.9,24034.2094978938,28676.8936187124
"BS","1.2",0.9,44146.4929969719,48963.7734183725
"Other","1.2",0.9,19109.3063279738,18997.4782287409
"All","1.2",1,132721.120816703,152859.698104623
"JP","1.2",1,34757.7547758778,43422.7489110567
"TA","1.2",1,24071.5062476609,28781.3605358922
"BS","1.2",1,44077.0977741716,49137.8200421552
"Other","1.2",1,19131.9095826542,19046.378406302
"All","1.2",1.1,132675.566753535,153238.446691684
"JP","1.2",1.1,34686.4876442219,43585.6572094303
"TA","1.2",1.1,24127.6102323074,28893.7633038194
"BS","1.2",1.1,44013.9464155618,49335.2392499177
"Other","1.2",1.1,19162.5693427444,19101.3919304512
"All","1.2",1.2,132685.524132396,153643.219992314
"JP","1.2",1.2,34623.0093941807,43754.0360517108
"TA","1.2",1.2,24206.9285105662,29013.9787333992
"BS","1.2",1.2,43961.4969004179,49556.58339967
"Other","1.2",1.2,19201.7547720291,19162.6847050789
"All","1.2",1.3,132761.035999123,154074.072711519
"JP","1.2",1.3,34572.7095768367,43926.9155122963
"TA","1.2",1.3,24314.1358602692,29141.7887454459
"BS","1.2",1.3,43924.9634760392,49802.2417512311
"Other","1.2",1.3,19249.9346631886,19230.3950855826
"All","1.2",1.5,133148.96899996,155013.083469913
"JP","1.2",1.5,34536.8435013914,44282.3077744904
"TA","1.2",1.5,24629.5547072812,29418.8273914222
"BS","1.2",1.5,43922.655172411,50366.5506028845
"Other","1.2",1.5,19374.9723181524,19385.3824513135
"All","1.3",0.1,134087.200895402,150270.558287278
"JP","1.3",0.1,35346.937357872,42281.0411194119
"TA","1.3",0.1,24088.1139655432,28066.6022990436
"BS","1.3",0.1,44663.2533672805,48291.7678350169
"Other","1.3",0.1,19119.1659901404,18776.8807742198
"All","1.3",0.4,133436.481031997,150821.970795787
"JP","1.3",0.4,35194.4648166589,42541.5027778592
"TA","1.3",0.4,24039.9042618494,28230.0458538084
"BS","1.3",0.4,44505.2836454579,48371.0870075831
"Other","1.3",0.4,19070.5343163264,18822.2031240258
"All","1.3",0.5,133243.235202643,151056.778169783
"JP","1.3",0.5,35136.3690019594,42653.3089954396
"TA","1.3",0.5,24030.6811384441,28298.5283051501
"BS","1.3",0.5,44445.8153739211,48438.0210466997
"Other","1.3",0.5,19063.5862768131,18846.2006867577
"All","1.3",0.7,132909.315057082,151600.796434453
"JP","1.3",0.7,35008.9742397221,42909.0314844693
"TA","1.3",0.7,24029.1357333123,28457.4573984261
"BS","1.3",0.7,44317.1541545386,48632.6557321372
"Other","1.3",0.7,19066.0956561584,18908.9621359638
"All","1.3",0.9,132672.070730221,152242.645987776
"JP","1.3",0.9,34870.0145422139,43201.0160496374
"TA","1.3",0.9,24062.0206657123,28646.5036397067
"BS","1.3",0.9,44181.2422730289,48909.5705103949
"Other","1.3",0.9,19093.0369832563,18992.5911223898
"All","1.3",1,132602.911543828,152600.106792001
"JP","1.3",1,34799.590644892,43358.1054854386
"TA","1.3",1,24097.6639775956,28752.4190229505
"BS","1.3",1,44115.1022330155,49079.852653123
"Other","1.3",1,19116.5951674518,19042.6045113436
"All","1.3",1.1,132575.874638208,152981.985000919
"JP","1.3",1.1,34732.003898263,43521.2708841691
"TA","1.3",1.1,24150.5947524643,28865.832041444
"BS","1.3",1.1,44054.1690363491,49272.0495864687
"Other","1.3",1.1,19147.387069431,19098.2627787783
"All","1.3",1.2,132599.122249322,153388.319212317
"JP","1.3",1.2,34671.1237330467,43689.5367789164
"TA","1.3",1.2,24224.8209755691,28986.5669102449
"BS","1.3",1.2,44002.4705648785,49486.6643872712
"Other","1.3",1.2,19185.8180307853,19159.6860682708
"All","1.3",1.3,132681.559247991,153819.04716515
"JP","1.3",1.3,34621.8171764858,43861.9387176298
"TA","1.3",1.3,24324.6244408084,29114.3645293524
"BS","1.3",1.3,43964.742460299,49724.0583867395
"Other","1.3",1.3,19232.3064836762,19226.9727812643
"All","1.3",1.5,133060.102028506,154752.421575998
"JP","1.3",1.5,34580.9025404275,44215.3315335052
"TA","1.3",1.5,24617.1215060713,29389.6933046805
"BS","1.3",1.5,43952.2575859386,50267.3062344044
"Other","1.3",1.5,19351.0456428155,19379.337628513
"All","1.4",0.1,133782.468253083,149971.436522807
"JP","1.4",0.1,35354.2683658492,42207.628658534
"TA","1.4",0.1,24108.0731968422,28023.6922483965
"BS","1.4",0.1,44667.3173549426,48231.16113238
"Other","1.4",0.1,19083.3308366117,18757.3318707698
"All","1.4",0.4,133216.08098038,150555.065729923
"JP","1.4",0.4,35211.4548580566,42477.8330986346
"TA","1.4",0.4,24065.365817855,28195.2678510211
"BS","1.4",0.4,44521.0938979818,48325.160883282
"Other","1.4",0.4,19046.9731025099,18811.1458350259
"All","1.4",0.5,133051.343011881,150799.059496821
"JP","1.4",0.5,35157.228869954,42592.048812479
"TA","1.4",0.5,24057.8357818874,28266.3032411355
"BS","1.4",0.5,44465.9034543042,48394.7509200526
"Other","1.4",0.5,19043.5931032963,18837.6812837321
"All","1.4",0.7,132772.935207767,151358.749237566
"JP","1.4",0.7,35038.4557550536,42851.4066755919
"TA","1.4",0.7,24058.9323796857,28429.8698117714
"BS","1.4",0.7,44346.0275819512,48591.2500520044
"Other","1.4",0.7,19052.0106501562,18904.8287096536
"All","1.4",0.9,132585.637239417,152012.062027375
"JP","1.4",0.9,34908.736617476,43145.4844317509
"TA","1.4",0.9,24092.3881487828,28622.5613104602
"BS","1.4",0.9,44218.3732021357,48865.2347585536
"Other","1.4",0.9,19082.7178144703,18991.6335985752
"All","1.4",1,132537.604211778,152373.402786112
"JP","1.4",1,34842.7351154934,43303.0451667056
"TA","1.4",1,24126.9486050431,28729.7798543705
"BS","1.4",1,44155.6453884919,49032.1392761886
"Other","1.4",1,19107.1735860337,19042.6698922129
"All","1.4",1.1,132527.95838132,152757.768144661
"JP","1.4",1.1,34779.053434953,43466.2984302634
"TA","1.4",1.1,24177.4630968403,28844.0758443637
"BS","1.4",1.1,44097.2406612711,49219.6102624942
"Other","1.4",1.1,19138.1176063191,19098.9157316247
"All","1.4",1.2,132563.871178931,153165.082776349
"JP","1.4",1.2,34721.1640928855,43634.2714492592
"TA","1.4",1.2,24247.5757771481,28965.2270151666
"BS","1.4",1.2,44046.8035298498,49428.1026422696
"Other","1.4",1.2,19175.8977719139,19160.4504445624
"All","1.4",1.3,132653.224296648,153595.185463048
"JP","1.4",1.3,34673.4644087879,43806.0071830236
"TA","1.4",1.3,24341.2026406997,29092.9385740712
"BS","1.4",1.3,44008.6401585007,49657.9485657255
"Other","1.4",1.3,19220.8859986409,19227.3369432916
"All","1.4",1.5,133024.578140257,154522.227307342
"JP","1.4",1.5,34629.584157719,44157.0107808817
"TA","1.4",1.5,24613.9916346595,29366.5132329301
"BS","1.4",1.5,43988.4218604619,50181.8676211795
"Other","1.4",1.5,19333.969929641,19377.2666562947
"All","1.6",0.1,133343.8569738,149474.960092434
"JP","1.6",0.1,35372.9601572138,42089.2329232979
"TA","1.6",0.1,24150.6297835601,27957.2589631441
"BS","1.6",0.1,44683.0602659066,48137.0446237817
"Other","1.6",0.1,19031.5888451179,18731.4323496066
"All","1.6",0.4,132929.987754514,150116.66841795
"JP","1.6",0.4,35248.9391034598,42377.2704795765
"TA","1.6",0.4,24119.139976267,28143.9316454063
"BS","1.6",0.4,44559.1766099866,48257.3814864425
"Other","1.6",0.4,19017.1078484767,18800.6078479532
"All","1.6",0.5,132816.616756365,150376.958337316
"JP","1.6",0.5,35202.2653769674,42495.8611577543
"TA","1.6",0.5,24115.217941832,28219.6410767665
"BS","1.6",0.5,44512.1645355321,48331.8586571421
"Other","1.6",0.5,19020.0417738508,18831.7088103259
"All","1.6",0.7,132638.060413763,150963.898024855
"JP","1.6",0.7,35100.410646687,42761.6737854098
"TA","1.6",0.7,24122.4386635015,28391.5658871925
"BS","1.6",0.7,44409.2504045479,48532.0715215624
"Other","1.6",0.7,19038.8765940281,18906.7024277876
"All","1.6",0.9,132540.651346061,151636.214678251
"JP","1.6",0.9,34989.1104042087,43059.1354878093
"TA","1.6",0.9,24158.7392139079,28590.6320313028
"BS","1.6",0.9,44297.9952527488,48801.2590400365
"Other","1.6",0.9,19076.2214434686,18999.1264780855
"All","1.6",1,132530.825927939,152003.484127715
"JP","1.6",1,34932.155683841,43217.223689795
"TA","1.6",1,24192.4860330143,28700.0378929527
"BS","1.6",1,44242.3894153049,48962.3453668641
"Other","1.6",1,19102.2798278435,19051.9442439768
"All","1.6",1.1,132552.90654034,152391.130196275
"JP","1.6",1.1,34876.7568665545,43380.225590256
"TA","1.6",1.1,24239.9720741595,28815.7304102112
"BS","1.6",1.1,44189.7018903906,49141.5793827679
"Other","1.6",1.1,19133.5356223842,19109.1865204439
"All","1.6",1.2,132612.377744449,152798.893783356
"JP","1.6",1.2,34825.707807375,43547.1758456979
"TA","1.6",1.2,24304.2060873536,28937.4115173541
"BS","1.6",1.2,44142.9240018169,49339.3252257422
"Other","1.6",1.2,19170.2397075412,19170.8643149558
"All","1.6",1.3,132715.370652264,153226.460345093
"JP","1.6",1.3,34782.5972328491,43717.1365577505
"TA","1.6",1.3,24388.4502238047,29064.7300175924
"BS","1.6",1.3,44105.6245224052,49555.857131209
"Other","1.6",1.3,19212.6829053046,19236.9817453118
"All","1.6",1.5,133077.694033345,154139.10171279
"JP","1.6",1.5,34737.5935051981,44062.4835557266
"TA","1.6",1.5,24629.7400455543,29334.6417107089
"BS","1.6",1.5,44075.6576341635,50045.4839607576
"Other","1.6",1.5,19316.0642279388,19382.4736120066
"All","1.7",0.1,133193.723482096,149270.458049695
"JP","1.7",0.1,35384.0087012578,42042.232876516
"TA","1.7",0.1,24172.8141684875,27932.2580511073
"BS","1.7",0.1,44694.0629161555,48101.4418002587
"Other","1.7",0.1,19013.9402007488,18723.9711417507
"All","1.7",0.4,132848.93661066,149938.247408566
"JP","1.7",0.4,35269.18562073,42338.4069706236
"TA","1.7",0.4,24147.0212186038,28125.9333072835
"BS","1.7",0.4,44580.8241431119,48233.6445671755
"Other","1.7",0.4,19009.1988448715,18800.091593751
"All","1.7",0.5,132758.747567224,150205.720708196
"JP","1.7",0.5,35226.2177035872,42458.9663919889
"TA","1.7",0.5,24144.9906907677,28203.774683137
"BS","1.7",0.5,44537.7266628674,48310.3682864161
"Other","1.7",0.5,19014.919473634,18833.2422971501
"All","1.7",0.7,132625.177514307,150804.399092963
"JP","1.7",0.7,35132.6948903888,42727.6011938803
"TA","1.7",0.7,24155.6035764375,28379.4416553445
"BS","1.7",0.7,44442.9989243976,48512.3876665602
"Other","1.7",0.7,19038.3275940588,18911.7326400533
"All","1.7",0.9,132568.282494939,151484.441397501
"JP","1.7",0.9,35030.5607276952,43026.3695678904
"TA","1.7",0.9,24193.9981443541,28581.2573986702
"BS","1.7",0.9,44339.838547824,48779.5792769102
"Other","1.7",0.9,19078.5716257975,19006.6221248318
"All","1.7",1,132575.7539691,151853.860558932
"JP","1.7",1,34978.1888664575,43184.532485964
"TA","1.7",1,24227.8738698951,28691.5560985284
"BS","1.7",1,44287.8794852292,48938.1319270005
"Other","1.7",1,19105.3300873118,19060.2025237571
"All","1.7",1.1,132612.310354872,152242.404111699
"JP","1.7",1.1,34927.090116343,43347.2227198539
"TA","1.7",1.1,24274.5637447756,28807.7691273927
"BS","1.7",1.1,44238.2788353408,49113.7437983386
"Other","1.7",1.1,19136.7262436753,19117.8521324877
"All","1.7",1.2,132682.717550418,152649.739864071
"JP","1.7",1.2,34879.7656162081,43513.4802950569
"TA","1.7",1.2,24336.7985268805,28929.5684621283
"BS","1.7",1.2,44193.7476162532,49306.7371198837
"Other","1.7",1.2,19172.9706333524,19179.5537968538
"All","1.7",1.3,132792.358325876,153075.495029299
"JP","1.7",1.3,34839.4542509905,43682.3789260475
"TA","1.7",1.3,24417.5492214378,29056.5816061099
"BS","1.7",1.3,44157.5363943357,49517.3585399116
"Other","1.7",1.3,19214.3194783306,19245.2877637287
"All","1.7",1.5,133152.278027456,153980.238629161
"JP","1.7",1.5,34795.7204298491,44024.5760032509
"TA","1.7",1.5,24646.3326879232,29324.5772612839
"BS","1.7",1.5,44124.9218823549,49991.6940494693
"Other","1.7",1.5,19313.5134694125,19388.725888717
"All","1.8",0.1,133081.024830424,149091.060937211
"JP","1.8",0.1,35396.041560953,42002.225502418
"TA","1.8",0.1,24195.4196295429,27911.9201837004
"BS","1.8",0.1,44706.8012016461,48072.3336520952
"Other","1.8",0.1,19000.822065352,18719.5635577329
"All","1.8",0.4,132801.077254952,149783.091683175
"JP","1.8",0.4,35290.3300818093,42306.0348847742
"TA","1.8",0.4,24175.3747856545,28112.2537203087
"BS","1.8",0.4,44603.892858975,48215.6399691468
"Other","1.8",0.4,19005.100786904,18802.1828471601
"All","1.8",0.5,132732.595664146,150057.149085495
"JP","1.8",0.5,35251.0368995676,42428.4167009458
"TA","1.8",0.5,24175.2825906291,28192.0963598081
"BS","1.8",0.5,44564.6045463015,48294.4845374989
"Other","1.8",0.5,19013.3858553228,18837.2406682458
"All","1.8",0.7,132641.103476779,150666.40301926
"JP","1.8",0.7,35165.7839094748,42699.6005709662
"TA","1.8",0.7,24189.4623756388,28371.2267850455
"BS","1.8",0.7,44477.879070161,48498.2480904245
"Other","1.8",0.7,19040.9842551501,18918.9644626922
"All","1.8",0.9,132622.104887639,151353.09468964
"JP","1.8",0.9,35072.7806391987,42999.4232377139
"TA","1.8",0.9,24230.3056225733,28575.5133310216
"BS","1.8",0.9,44382.7242450153,48763.6374446056
"Other","1.8",0.9,19083.8686345661,19016.1032501225
"All","1.8",1,132645.794315699,151724.179160811
"JP","1.8",1,35025.0084150192,43157.5429073661
"TA","1.8",1,24264.593636888,28686.5770614333
"BS","1.8",1,44334.4378906206,48919.8543655728
"Other","1.8",1,19111.2597719897,19070.3638446085
"All","1.8",1.1,132695.983097245,152113.185349031
"JP","1.8",1.1,34978.2732291817,43319.8103755196
"TA","1.8",1.1,24310.8683930048,28803.1973508469
"BS","1.8",1.1,44288.0240578348,49092.1134755046
"Other","1.8",1.1,19142.7777445718,19128.3601900833
"All","1.8",1.2,132776.788953418,152519.718752553
"JP","1.8",1.2,34934.8090569983,43485.2724625533
"TA","1.8",1.2,24371.6052929731,28925.0210551434
"BS","1.8",1.2,44245.9388347816,49280.6978138702
"Other","1.8",1.2,19178.5975162487,19190.0505687823
"All","1.8",1.3,132892.919032064,152943.35855113
"JP","1.8",1.3,34897.5355492641,43653.0158863461
"TA","1.8",1.3,24449.5057415003,29051.6585397378
"BS","1.8",1.3,44211.1428061934,49485.8278560526
"Other","1.8",1.3,19218.9444041139,19255.3946713784
"All","1.8",1.5,133251.515684447,153839.840965197
"JP","1.8",1.5,34855.9872540597,43991.9093951217
"TA","1.8",1.5,24667.5499929855,29317.6797791929
"BS","1.8",1.5,44177.030705324,49945.930709293
"Other","1.8",1.5,19314.3148744251,19396.862690687
"All","1.9",0.1,133000.531869653,148934.176106111
"JP","1.9",0.1,35408.9798196967,41968.4825909751
"TA","1.9",0.1,24218.3578026172,27895.7374085839
"BS","1.9",0.1,44721.0685972159,48049.0103071179
"Other","1.9",0.1,18991.6468037531,18717.8372567702
"All","1.9",0.4,132781.541886619,149648.699332169
"JP","1.9",0.4,35312.3285628957,42279.4350639219
"TA","1.9",0.4,24204.1086044302,28102.3964277268
"BS","1.9",0.4,44628.2034001175,48202.7199007177
"Other","1.9",0.4,19004.27782547,18806.5378001256
"All","1.9",0.5,132733.421373362,149928.771624041
"JP","1.9",0.5,35276.6897428729,42403.4918672582
"TA","1.9",0.5,24205.9952114339,28184.1133935467
"BS","1.9",0.5,44592.6275390451,48283.5623960157
"Other","1.9",0.5,19014.9214947157,18843.3681331122
"All","1.9",0.7,132681.351588233,150547.502283219
"JP","1.9",0.7,35199.6578978124,42676.9486236991
"TA","1.9",0.7,24223.8907377085,28366.4370208098
"BS","1.9",0.7,44513.7311147532,48488.9891098048
"Other","1.9",0.7,19046.3551487585,18928.0754211175
"All","1.9",0.9,132697.850426796,151239.839339174
"JP","1.9",0.9,35115.7435647323,42977.5749542952
"TA","1.9",0.9,24267.4822733173,28572.9252575469
"BS","1.9",0.9,44426.4832556017,48752.7230743758
"Other","1.9",0.9,19091.6374354998,19027.2563151757
"All","1.9",1,132736.760246363,151612.143455467
"JP","1.9",1,35072.5721284814,43135.5378352325
"TA","1.9",1,24302.4216478974,28684.6310602979
"BS","1.9",1,44381.8774373716,48906.7695989357
"Other","1.9",1,19119.5957349718,19082.1170355131
"All","1.9",1.1,132799.791023869,152001.216920579
"JP","1.9",1.1,35030.2368656427,43297.2787149377
"TA","1.9",1.1,24348.6032602939,28801.549788484
"BS","1.9",1.1,44338.7194698882,49075.9070109388
"Other","1.9",1.1,19151.2137198696,19140.4001479243
"All","1.9",1.2,132890.474892426,152406.612595879
"JP","1.9",1.2,34990.7270587236,43461.8527390989
"TA","1.9",1.2,24408.2673361628,28923.3076451759
"BS","1.9",1.2,44299.2326886097,49260.3820981665
"Other","1.9",1.2,19186.6349979694,19202.0426795097
"All","1.9",1.3,133012.908507814,152827.870563526
"JP","1.9",1.3,34956.6704171217,43628.3609821847
"TA","1.9",1.3,24483.8655586427,29049.5016661614
"BS","1.9",1.3,44266.1127048763,49460.3908343596
"Other","1.9",1.3,19226.0573297438,19266.9867995972
"All","1.9",1.5,133371.053894363,153715.79342878
"JP","1.9",1.5,34918.0387999672,43963.8317778093
"TA","1.9",1.5,24692.6921910194,29313.4905726378
"BS","1.9",1.5,44231.4524341132,49907.2080794005
"Other","1.9",1.5,19317.9200701571,19406.5531197946
"All","2.1",0.1,132919.16917183,148679.0274626
"JP","2.1",0.1,35437.3675503359,41917.28234758
"TA","2.1",0.1,24265.00820003,27874.1252187234
"BS","2.1",0.1,44753.5375617926,48017.3223694006
"Other","2.1",0.1,18983.164474448,18721.192760705
"All","2.1",0.4,132811.727393026,149433.621181033
"JP","2.1",0.4,35358.8113157796,42241.0718848677
"TA","2.1",0.4,24262.4833404302,28092.4716769221
"BS","2.1",0.4,44680.0047641713,48189.9369812285
"Other","2.1",0.4,19010.6787651943,18820.8985808525
"All","2.1",0.5,132800.738927726,149724.127968873
"JP","2.1",0.5,35330.4527149064,42368.0331873841
"TA","2.1",0.5,24268.4300988176,28177.5690951168
"BS","2.1",0.5,44651.5975027631,48274.4163127599
"Other","2.1",0.5,19025.4807011788,18860.8969743049
"All","2.1",0.7,132820.42431636,150358.755930166
"JP","2.1",0.7,35269.746808633,42645.1989795176
"TA","2.1",0.7,24294.1220011451,28365.4999760228
"BS","2.1",0.7,44587.8818455598,48482.8692214906
"Other","2.1",0.7,19063.6212022462,18950.8669031609
"All","2.1",0.9,132901.469281932,151059.637185936
"JP","2.1",0.9,35203.8419778561,42946.6895010571
"TA","2.1",0.9,24343.9287130259,28575.6238244994
"BS","2.1",0.9,44516.1230731553,48743.5845523685
"Other","2.1",0.9,19113.0354007936,19053.5432327459
"All","2.1",1,132968.104648541,151433.182956543
"JP","2.1",1,35169.8149365924,43104.0140823791
"TA","2.1",1,24380.7417142208,28688.2656145259
"BS","2.1",1,44478.8424811373,48893.6807133516
"Other","2.1",1,19141.9425474297,19109.3741256754
"All","2.1",1.1,133054.629784491,151821.344916321
"JP","2.1",1.1,35136.2922382989,43264.4150594149
"TA","2.1",1.1,24427.5076889058,28805.4742775916
"BS","2.1",1.1,44442.3023800076,49057.1422569157
"Other","2.1",1.1,19173.6893370186,19168.0555257375
"All","2.1",1.2,133163.567574642,152223.595719293
"JP","2.1",1.2,35104.8318902155,43426.9687565361
"TA","2.1",1.2,24486.0489676328,28926.8465887733
"BS","2.1",1.2,44408.3171346375,49234.1526581755
"Other","2.1",1.2,19208.3673902123,19229.4907318764
"All","2.1",1.3,133297.963550242,152639.419691399
"JP","2.1",1.3,35077.5490796265,43590.8084936051
"TA","2.1",1.3,24558.3714942065,29051.9629083972
"BS","2.1",1.3,44379.117162296,49424.8645025543
"Other","2.1",1.3,19246.1279810992,19293.5948418215
"All","2.1",1.5,133657.122992131,153509.546814064
"JP","2.1",1.5,35046.3444249373,43919.1820530057
"TA","2.1",1.5,24752.5076358527,29311.7216817421
"BS","2.1",1.5,44345.5574870431,49847.5714933686
"Other","2.1",1.5,19331.7704707163,19429.5167341613
"All","2.2",0.1,132911.373097122,148576.917913203
"JP","2.2",0.1,35452.7607768084,41898.7403449707
"TA","2.2",0.1,24288.6538205146,27867.9698354772
"BS","2.2",0.1,44771.4817494883,48007.9376272297
"Other","2.2",0.1,18983.0358490307,18725.7584726024
"All","2.2",0.4,132855.08426819,149349.242749516
"JP","2.2",0.4,35383.2917652387,42228.236062997
"TA","2.2",0.4,24292.0553026216,28091.6910827055
"BS","2.2",0.4,44707.2901294839,48189.1349615477
"Other","2.2",0.4,19017.1621022102,18830.4279700579
"All","2.2",0.5,132861.061589337,149644.222281025
"JP","2.2",0.5,35358.5687197599,42356.4266225883
"TA","2.2",0.5,24300.0762618828,28178.3001987418
"BS","2.2",0.5,44682.3542987614,48275.2581696506
"Other","2.2",0.5,19033.7899482451,18871.8332825353
"All","2.2",0.7,132913.45534725,150285.38452201
"JP","2.2",0.7,35305.9690582034,42635.0283181871
"TA","2.2",0.7,24329.8151838658,28368.6605947194
"BS","2.2",0.7,44626.0081391777,48485.0543643321
"Other","2.2",0.7,19074.8477935039,18964.1022785027
"All","2.2",0.9,133023.865721268,150989.288007319
"JP","2.2",0.9,35248.9557680813,42936.5865336839
"TA","2.2",0.9,24383.0125846477,28580.2388635221
"BS","2.2",0.9,44561.8178749218,48744.3500615801
"Other","2.2",0.9,19126.0257089812,19068.2474597681
"All","2.2",1,133103.123445379,151362.919315462
"JP","2.2",1,35219.4426966961,43093.4377352211
"TA","2.2",1,24420.9861812844,28693.1855293542
"BS","2.2",1,44528.1566892161,48892.6247486467
"Other","2.2",1,19155.3207752123,19124.4538369607
"All","2.2",1.1,133200.378194615,151750.16536651
"JP","2.2",1.1,35190.2895955552,43253.0368422915
"TA","2.2",1.1,24468.3477915504,28810.3961776134
"BS","2.2",1.1,44494.9365081439,49053.4816691073
"Other","2.2",1.1,19187.095580053,19183.2500319724
"All","2.2",1.2,133317.718646894,152150.469443958
"JP","2.2",1.2,35162.8643133279,43414.4728480302
"TA","2.2",1.2,24526.7337852052,28931.4580444798
"BS","2.2",1.2,44463.7915675727,49227.0771619441
"Other","2.2",1.2,19221.4203224059,19244.526310694
"All","2.2",1.3,133457.738998983,152563.297295166
"JP","2.2",1.3,35139.0571888156,43576.8965730557
"TA","2.2",1.3,24597.9515268119,29055.9474379714
"BS","2.2",1.3,44436.7479222433,49413.5450095831
"Other","2.2",1.3,19258.4267458659,19308.1876579676
"All","2.2",1.5,133818.07484015,153424.280100359
"JP","2.2",1.5,35112.119350783,43901.6367355511
"TA","2.2",1.5,24786.2720235348,29313.5150364607
"BS","2.2",1.5,44404.5718537026,49825.2658146001
"Other","2.2",1.5,19341.2964649989,19442.3496440785
"All","2.3",0.1,132921.724470571,148489.565507933
"JP","2.3",0.1,35468.9407753163,41884.275384379
"TA","2.3",0.1,24312.4899715026,27864.501508507
"BS","2.3",0.1,44790.4314962542,48002.275009924
"Other","2.3",0.1,18985.1878727166,18731.9597771568
"All","2.3",0.4,132913.835511866,149278.180394227
"JP","2.3",0.4,35408.6092030481,42219.0107373
"TA","2.3",0.4,24321.8603215986,28093.2912561903
"BS","2.3",0.4,44735.3961879874,48191.5197680273
"Other","2.3",0.4,19025.4216011381,18841.2557110133
"All","2.3",0.5,132935.823312632,149577.170118095
"JP","2.3",0.5,35387.5203817798,42348.2829855951
"TA","2.3",0.5,24331.9809646452,28181.2965846164
"BS","2.3",0.5,44713.8649968893,48279.1740770591
"Other","2.3",0.5,19043.7223158056,18883.9564533742
"All","2.3",0.7,133019.025038539,150223.995921664
